SRC,DST,DST_C,Class_major,class
41005,41071,0.000,0.600,1
41007,41007,0.000,0.167,0
41007,41009,0.000,0.167,0
41007,41057,0.000,0.167,0
41007,41067,1.000,0.167,0
41009,41009,0.000,0.250,0
41009,41051,1.000,0.250,0
41009,41057,0.000,0.250,0
41009,41067,1.000,0.250,0
41009,53015,0.000,0.250,0
41011,41015,0.000,0.000,0
41013,41017,1.000,0.333,0
41013,41023,0.000,0.333,0
41013,41069,0.000,0.333,0
41015,41015,0.000,0.000,0
41015,41033,0.000,0.000,0
41017,41017,1.000,0.500,0
41017,41037,0.000,0.500,0
41017,41039,0.000,0.500,0
41019,41029,1.000,0.333,0
41019,41033,0.000,0.333,0
41019,41039,0.000,0.333,0
41021,41021,0.000,0.000,0
41021,41049,0.000,0.000,0
41021,41055,0.000,0.000,0
41021,41065,0.000,0.000,0
41021,41069,0.000,0.000,0
41023,41023,0.000,0.000,0
41023,41049,0.000,0.000,0
41023,41059,0.000,0.000,0
41023,41061,0.000,0.000,0
41023,41069,0.000,0.000,0
41025,41037,0.000,0.000,0
41027,41027,1.000,0.750,1
41027,41051,1.000,0.750,1
41027,41065,0.000,0.750,1
41029,41029,1.000,0.500,0
41029,41033,0.000,0.500,0
41031,41065,0.000,0.000,0
41031,41069,0.000,0.000,0
41033,41033,0.000,0.000,0
41035,41037,0.000,0.000,0
41035,41039,0.000,0.000,0
41037,41037,0.000,0.000,0
41039,41039,0.000,0.000,0
41039,41041,0.000,0.000,0
41041,41041,0.000,0.000,0
41041,41053,0.000,0.000,0
41041,41057,0.000,0.000,0
41043,41053,0.000,0.000,0
41047,41053,0.000,0.000,0
41047,41065,0.000,0.000,0
41047,41071,0.000,0.000,0
41049,41049,0.000,0.167,0
41049,41059,0.000,0.167,0
41049,41069,0.000,0.167,0
41049,53005,1.000,0.167,0
41051,41051,1.000,1.000,1
41051,41067,1.000,1.000,1
41053,41053,0.000,0.000,0
41053,41057,0.000,0.000,0
41053,41071,0.000,0.000,0
41055,41055,0.000,0.000,0
41055,41065,0.000,0.000,0
41057,41057,0.000,0.250,0
41057,41067,1.000,0.250,0
41057,41071,0.000,0.250,0
41059,41059,0.000,0.250,0
41059,41061,0.000,0.250,0
41059,41063,1.000,0.250,0
41059,53005,1.000,0.250,0
41059,53013,0.000,0.250,0
41061,41061,0.000,0.500,0
41061,41063,1.000,0.500,0
41063,41063,1.000,0.500,0
41063,53003,0.000,0.500,0
41063,53013,0.000,0.500,0
41065,41065,0.000,0.000,0
41065,41069,0.000,0.000,0
41067,41067,1.000,0.500,0
41067,41071,0.000,0.500,0
41069,41069,0.000,0.000,0
41071,41071,0.000,0.000,0
42001,42041,1.000,0.500,0
42001,42133,0.000,0.500,0
42003,42125,1.000,1.000,1
42005,42065,0.000,0.000,0
42007,42125,1.000,0.500,0
42007,54029,0.000,0.500,0
42009,42021,0.000,0.000,0
42009,42057,0.000,0.000,0
42009,42111,0.000,0.000,0
42011,42011,0.000,0.250,0
42011,42071,0.000,0.250,0
42011,42077,1.000,0.250,0
42011,42091,1.000,0.250,0
42011,42107,0.000,0.250,0
42013,42021,0.000,0.000,0
42013,42033,0.000,0.000,0
42015,42081,0.000,0.000,0
42015,42117,0.000,0.000,0
42015,42131,0.000,0.000,0
42017,42077,1.000,0.667,1
42017,42091,1.000,0.667,1
42017,42095,0.000,0.667,1
42021,42021,0.000,0.000,0
42021,42033,0.000,0.000,0
42021,42111,0.000,0.000,0
42023,42023,0.000,0.000,0
42023,42033,0.000,0.000,0
42023,42047,0.000,0.000,0
42023,42105,0.000,0.000,0
42025,42077,1.000,0.250,0
42025,42079,0.000,0.250,0
42025,42095,0.000,0.250,0
42025,42107,0.000,0.250,0
42027,42033,0.000,0.000,0
42029,42071,0.000,0.500,0
42029,42091,1.000,0.500,0
42031,42053,0.000,0.000,0
42031,42065,0.000,0.000,0
42033,42033,0.000,0.000,0
42033,42047,0.000,0.000,0
42033,42065,0.000,0.000,0
42035,42081,0.000,0.000,0
42035,42105,0.000,0.000,0
42037,42037,0.000,0.000,0
42037,42079,0.000,0.000,0
42037,42081,0.000,0.000,0
42037,42107,0.000,0.000,0
42039,42039,0.000,0.000,0
42039,42123,0.000,0.000,0
42041,42041,1.000,0.667,1
42041,42043,1.000,0.667,1
42041,42099,0.000,0.667,1
42041,42133,0.000,0.667,1
42043,42043,1.000,0.500,0
42043,42071,0.000,0.500,0
42043,42099,0.000,0.500,0
42043,42107,0.000,0.500,0
42043,42133,0.000,0.500,0
42045,42091,1.000,1.000,1
42047,42047,0.000,0.000,0
42047,42053,0.000,0.000,0
42047,42065,0.000,0.000,0
42047,42123,0.000,0.000,0
42049,42123,0.000,0.000,0
42051,42051,0.000,0.250,0
42051,42059,0.000,0.250,0
42051,42111,0.000,0.250,0
42051,42125,1.000,0.250,0
42051,54061,1.000,0.250,0
42053,42053,0.000,0.000,0
42053,42065,0.000,0.000,0
42053,42123,0.000,0.000,0
42055,42057,0.000,0.000,0
42055,42099,0.000,0.000,0
42057,42057,0.000,0.000,0
42059,42059,0.000,0.333,0
42059,42125,1.000,0.333,0
42059,54051,0.000,0.333,0
42059,54061,1.000,0.333,0
42063,42065,0.000,0.000,0
42065,42065,0.000,0.000,0
42067,42099,0.000,0.000,0
42069,42079,0.000,0.000,0
42069,42127,0.000,0.000,0
42069,42131,0.000,0.000,0
42071,42071,0.000,0.000,0
42071,42133,0.000,0.000,0
42075,42107,0.000,0.000,0
42077,42077,1.000,0.667,1
42077,42091,1.000,0.667,1
42077,42095,0.000,0.667,1
42077,42107,0.000,0.667,1
42079,42079,0.000,0.000,0
42079,42107,0.000,0.000,0
42079,42131,0.000,0.000,0
42081,42081,0.000,0.000,0
42081,42105,0.000,0.000,0
42081,42117,0.000,0.000,0
42083,42105,0.000,0.000,0
42083,42123,0.000,0.000,0
42089,42095,0.000,0.000,0
42089,42127,0.000,0.000,0
42091,42091,1.000,1.000,1
42095,42095,0.000,0.000,0
42097,42099,0.000,0.000,0
42097,42107,0.000,0.000,0
42099,42099,0.000,0.000,0
42103,42127,0.000,0.000,0
42105,42105,0.000,0.000,0
42105,42117,0.000,0.000,0
42107,42107,0.000,0.000,0
42111,42111,0.000,0.000,0
42113,42131,0.000,0.000,0
42115,42127,0.000,0.000,0
42115,42131,0.000,0.000,0
42117,42117,0.000,0.000,0
42121,42123,0.000,0.000,0
42123,42123,0.000,0.000,0
42125,42125,1.000,0.667,1
42125,54029,0.000,0.667,1
42125,54051,0.000,0.667,1
42125,54069,1.000,0.667,1
42127,42127,0.000,0.000,0
42131,42131,0.000,0.000,0
42133,42133,0.000,0.000,0
44001,44001,1.000,1.000,1
44001,44003,1.000,1.000,1
44001,44005,1.000,1.000,1
44003,44003,1.000,1.000,1
44003,44005,1.000,1.000,1
44003,44009,1.000,1.000,1
44005,44005,1.000,1.000,1
44005,44009,1.000,1.000,1
44009,44009,1.000,1.000,1
45001,45007,0.000,0.000,0
45001,45047,0.000,0.000,0
45001,45065,0.000,0.000,0
45003,45003,0.000,0.167,0
45003,45037,0.000,0.167,0
45003,45063,0.000,0.167,0
45003,45075,1.000,0.167,0
45005,45049,0.000,0.000,0
45007,45007,0.000,0.000,0
45007,45077,0.000,0.000,0
45009,45049,0.000,0.500,0
45009,45075,1.000,0.500,0
45011,45075,1.000,1.000,1
45013,45013,1.000,0.500,0
45013,45049,0.000,0.500,0
45013,45053,0.000,0.500,0
45015,45075,1.000,1.000,1
45015,45089,1.000,1.000,1
45017,45017,0.000,0.250,0
45017,45063,0.000,0.250,0
45017,45075,1.000,0.250,0
45017,45079,1.000,0.250,0
45017,45085,0.000,0.250,0
45021,45087,0.000,0.000,0
45023,45039,0.000,0.000,0
45023,45057,0.000,0.000,0
45023,45087,0.000,0.000,0
45025,45031,0.000,0.000,0
45025,45057,0.000,0.000,0
45027,45041,0.000,0.500,0
45027,45075,1.000,0.500,0
45027,45085,0.000,0.500,0
45027,45089,1.000,0.500,0
45029,45049,0.000,0.500,0
45029,45075,1.000,0.500,0
45031,45031,0.000,0.000,0
45031,45041,0.000,0.000,0
45033,45033,1.000,0.500,0
45033,45041,0.000,0.500,0
45033,45051,0.000,0.500,0
45033,45067,0.000,0.500,0
45035,45075,1.000,1.000,1
45037,45037,0.000,0.000,0
45037,45047,0.000,0.000,0
45037,45065,0.000,0.000,0
45039,45039,0.000,0.125,0
45039,45057,0.000,0.125,0
45039,45071,0.000,0.125,0
45039,45079,1.000,0.125,0
45039,45087,0.000,0.125,0
45041,45041,0.000,0.167,0
45041,45067,0.000,0.167,0
45041,45085,0.000,0.167,0
45041,45089,1.000,0.167,0
45043,45051,0.000,0.333,0
45043,45067,0.000,0.333,0
45043,45089,1.000,0.333,0
45045,45077,0.000,0.000,0
45047,45047,0.000,0.000,0
45047,45065,0.000,0.000,0
45047,45071,0.000,0.000,0
45049,45049,0.000,0.000,0
45049,45053,0.000,0.000,0
45051,45051,0.000,0.000,0
45051,45067,0.000,0.000,0
45053,45053,0.000,0.000,0
45055,45057,0.000,0.333,0
45055,45079,1.000,0.333,0
45055,45085,0.000,0.333,0
45057,45057,0.000,0.000,0
45059,45071,0.000,0.000,0
45059,45087,0.000,0.000,0
45061,45085,0.000,0.000,0
45063,45063,0.000,0.333,0
45063,45071,0.000,0.333,0
45063,45075,1.000,0.333,0
45063,45079,1.000,0.333,0
45065,45065,0.000,0.000,0
45067,45067,0.000,0.500,0
45067,45089,1.000,0.500,0
45071,45071,0.000,0.250,0
45071,45079,1.000,0.250,0
45071,45087,0.000,0.250,0
45073,45077,0.000,0.000,0
45075,45075,1.000,1.000,1
45077,45077,0.000,0.000,0
45079,45079,1.000,0.500,0
45079,45085,0.000,0.500,0
45083,45087,0.000,0.000,0
45085,45085,0.000,0.000,0
45087,45087,0.000,0.000,0
45089,45089,1.000,1.000,1
46003,46003,0.000,0.000,0
46003,46015,0.000,0.000,0
46003,46023,0.000,0.000,0
46003,46043,0.000,0.000,0
46005,46077,0.000,0.000,0
46007,46071,0.000,0.333,0
46007,46095,0.000,0.333,0
46007,46121,1.000,0.333,0
46009,46023,0.000,0.000,0
46011,46011,1.000,0.750,1
46011,46077,0.000,0.750,1
46011,46079,1.000,0.750,1
46013,46045,0.000,0.000,0
46015,46015,0.000,0.167,0
46015,46017,1.000,0.167,0
46015,46023,0.000,0.167,0
46015,46085,0.000,0.167,0
46017,46017,1.000,0.500,0
46017,46069,0.000,0.500,0
46017,46085,0.000,0.500,0
46019,46105,0.000,0.000,0
46021,46031,1.000,0.500,0
46021,46129,0.000,0.500,0
46023,46023,0.000,0.000,0
46023,46043,0.000,0.000,0
46023,46085,0.000,0.000,0
46025,46077,0.000,0.000,0
46027,46083,1.000,0.500,0
46027,46125,0.000,0.500,0
46031,46031,1.000,0.667,1
46031,46041,1.000,0.667,1
46031,46105,0.000,0.667,1
46031,46129,0.000,0.667,1
46033,46033,0.000,0.000,0
46033,46047,0.000,0.000,0
46033,56027,0.000,0.000,0
46035,46043,0.000,0.000,0
46035,46061,0.000,0.000,0
46041,46041,1.000,0.750,1
46041,46119,1.000,0.750,1
46041,46129,0.000,0.750,1
46043,46043,0.000,0.000,0
46045,46045,0.000,0.000,0
46045,46129,0.000,0.000,0
46047,46047,0.000,0.000,0
46047,56027,0.000,0.000,0
46049,46069,0.000,0.000,0
46053,46085,0.000,0.000,0
46053,46123,0.000,0.000,0
46055,46071,0.000,0.000,0
46055,46075,0.000,0.000,0
46057,46077,0.000,0.000,0
46059,46069,0.000,0.000,0
46061,46061,0.000,0.000,0
46061,46097,0.000,0.000,0
46063,46105,0.000,0.000,0
46065,46069,0.000,0.333,0
46065,46085,0.000,0.333,0
46065,46119,1.000,0.333,0
46067,46125,0.000,0.000,0
46069,46069,0.000,0.250,0
46069,46085,0.000,0.250,0
46069,46119,1.000,0.250,0
46071,46071,0.000,0.167,0
46071,46075,0.000,0.167,0
46071,46095,0.000,0.167,0
46071,46121,1.000,0.167,0
46075,46075,0.000,0.000,0
46075,46085,0.000,0.000,0
46075,46095,0.000,0.000,0
46077,46077,0.000,0.250,0
46077,46079,1.000,0.250,0
46077,46097,0.000,0.250,0
46079,46079,1.000,0.500,0
46079,46097,0.000,0.500,0
46083,46083,1.000,0.500,0
46083,46125,0.000,0.500,0
46085,46085,0.000,0.000,0
46085,46095,0.000,0.000,0
46085,46123,0.000,0.000,0
46087,46097,0.000,0.000,0
46087,46125,0.000,0.000,0
46089,46129,0.000,0.000,0
46093,46105,0.000,0.000,0
46095,46095,0.000,0.250,0
46095,46121,1.000,0.250,0
46095,46123,0.000,0.250,0
46097,46097,0.000,0.000,0
46099,46125,0.000,0.000,0
46105,46105,0.000,0.000,0
46107,46119,1.000,0.500,0
46107,46129,0.000,0.500,0
46117,46119,1.000,1.000,1
46119,46119,1.000,1.000,1
46121,46121,1.000,0.500,0
46121,46123,0.000,0.500,0
46123,46123,0.000,0.000,0
46125,46125,0.000,0.000,0
46129,46129,0.000,0.000,0
47003,47103,0.000,0.250,0
47003,47117,0.000,0.250,0
47003,47127,0.000,0.250,0
47003,47149,1.000,0.250,0
47005,47083,0.000,0.000,0
47005,47085,0.000,0.000,0
47005,47135,0.000,0.000,0
47005,47161,0.000,0.000,0
47007,47035,0.000,0.250,0
47007,47065,1.000,0.250,0
47007,47143,0.000,0.250,0
47007,47175,0.000,0.250,0
47009,47105,0.000,0.000,0
47009,47155,0.000,0.000,0
47011,47011,0.000,0.250,0
47011,47065,1.000,0.250,0
47011,47107,0.000,0.250,0
47013,47025,0.000,0.000,0
47015,47041,0.000,0.500,0
47015,47149,1.000,0.500,0
47017,47053,0.000,0.000,0
47017,47077,0.000,0.000,0
47019,47019,0.000,0.500,0
47019,47179,1.000,0.500,0
47021,47037,1.000,0.500,0
47021,47043,0.000,0.500,0
47021,47125,1.000,0.500,0
47021,47147,0.000,0.500,0
47023,47023,0.000,0.000,0
47023,47069,0.000,0.000,0
47023,47071,0.000,0.000,0
47023,47077,0.000,0.000,0
47025,47025,0.000,0.000,0
47027,47087,0.000,0.000,0
47027,47111,0.000,0.000,0
47027,47133,0.000,0.000,0
47029,47063,0.000,0.000,0
47029,47089,0.000,0.000,0
47029,47155,0.000,0.000,0
47031,47051,0.000,0.250,0
47031,47061,0.000,0.250,0
47031,47127,0.000,0.250,0
47031,47149,1.000,0.250,0
47033,47045,0.000,0.333,0
47033,47053,0.000,0.333,0
47033,47097,1.000,0.333,0
47035,47035,0.000,0.000,0
47035,47143,0.000,0.000,0
47035,47175,0.000,0.000,0
47037,47037,1.000,0.667,1
47037,47147,0.000,0.667,1
47037,47149,1.000,0.667,1
47037,47165,0.000,0.667,1
47039,47071,0.000,0.000,0
47039,47077,0.000,0.000,0
47039,47135,0.000,0.000,0
47039,47181,0.000,0.000,0
47041,47041,0.000,0.000,0
47041,47159,0.000,0.000,0
47043,47043,0.000,0.167,0
47043,47083,0.000,0.167,0
47043,47085,0.000,0.167,0
47043,47125,1.000,0.167,0
47045,47045,0.000,0.125,0
47045,47053,0.000,0.125,0
47045,47095,0.000,0.125,0
47045,47097,1.000,0.125,0
47045,47131,0.000,0.125,0
47047,47069,0.000,0.000,0
47049,47133,0.000,0.000,0
47051,47051,0.000,0.000,0
47051,47061,0.000,0.000,0
47051,47103,0.000,0.000,0
47051,47127,0.000,0.000,0
47053,47053,0.000,0.000,0
47053,47131,0.000,0.000,0
47055,47055,0.000,0.000,0
47055,47103,0.000,0.000,0
47055,47117,0.000,0.000,0
47057,47063,0.000,0.000,0
47057,47073,0.000,0.000,0
47057,47089,0.000,0.000,0
47059,47063,0.000,0.333,0
47059,47073,0.000,0.333,0
47059,47179,1.000,0.333,0
47061,47061,0.000,0.000,0
47063,47063,0.000,0.000,0
47063,47073,0.000,0.000,0
47063,47089,0.000,0.000,0
47065,47065,1.000,0.500,0
47065,47143,0.000,0.500,0
47067,47073,0.000,0.000,0
47067,51169,0.000,0.000,0
47069,47069,0.000,0.000,0
47071,47071,0.000,0.000,0
47071,47077,0.000,0.000,0
47071,47181,0.000,0.000,0
47073,47073,0.000,0.250,0
47073,47179,1.000,0.250,0
47073,51169,0.000,0.250,0
47075,47097,1.000,1.000,1
47077,47077,0.000,0.000,0
47079,47161,0.000,0.000,0
47081,47085,0.000,0.000,0
47081,47101,0.000,0.000,0
47081,47135,0.000,0.000,0
47083,47083,0.000,0.167,0
47083,47085,0.000,0.167,0
47083,47125,1.000,0.167,0
47083,47161,0.000,0.167,0
47085,47085,0.000,0.000,0
47085,47135,0.000,0.000,0
47087,47087,0.000,0.000,0
47087,47111,0.000,0.000,0
47087,47133,0.000,0.000,0
47087,47159,0.000,0.000,0
47089,47089,0.000,0.000,0
47089,47155,0.000,0.000,0
47091,51077,0.000,0.000,0
47093,47105,0.000,0.000,0
47093,47155,0.000,0.000,0
47095,47095,0.000,0.000,0
47095,47131,0.000,0.000,0
47097,47097,1.000,1.000,1
47099,47101,0.000,0.000,0
47099,47181,0.000,0.000,0
47101,47101,0.000,0.000,0
47101,47135,0.000,0.000,0
47101,47181,0.000,0.000,0
47103,47103,0.000,0.000,0
47103,47117,0.000,0.000,0
47103,47127,0.000,0.000,0
47105,47105,0.000,0.000,0
47105,47107,0.000,0.000,0
47107,47107,0.000,0.000,0
47111,47111,0.000,0.000,0
47111,47159,0.000,0.000,0
47111,47165,0.000,0.000,0
47111,47169,0.000,0.000,0
47117,47117,0.000,0.500,0
47117,47149,1.000,0.500,0
47121,47143,0.000,0.000,0
47125,47125,1.000,0.500,0
47125,47147,0.000,0.500,0
47125,47161,0.000,0.500,0
47127,47127,0.000,0.000,0
47131,47131,0.000,0.000,0
47133,47133,0.000,0.000,0
47135,47135,0.000,0.000,0
47135,47181,0.000,0.000,0
47141,47159,0.000,0.000,0
47143,47143,0.000,0.000,0
47147,47147,0.000,0.000,0
47147,47165,0.000,0.000,0
47149,47149,1.000,1.000,1
47153,47175,0.000,0.000,0
47155,47155,0.000,0.000,0
47159,47159,0.000,0.000,0
47159,47169,0.000,0.000,0
47161,47161,0.000,0.000,0
47163,47179,1.000,0.333,0
47163,51169,0.000,0.333,0
47163,51520,0.000,0.333,0
47165,47165,0.000,0.000,0
47165,47169,0.000,0.000,0
47169,47169,0.000,0.000,0
47171,47179,1.000,1.000,1
47175,47175,0.000,0.000,0
47179,47179,1.000,1.000,1
47181,47181,0.000,0.000,0
48003,48003,0.000,0.000,0
48003,48135,0.000,0.000,0
48003,48317,0.000,0.000,0
48003,48495,0.000,0.000,0
48005,48005,0.000,0.000,0
48005,48241,0.000,0.000,0
48005,48373,0.000,0.000,0
48005,48405,0.000,0.000,0
48005,48455,0.000,0.000,0
48007,48007,0.000,0.167,0
48007,48057,0.000,0.167,0
48007,48391,0.000,0.167,0
48007,48409,1.000,0.167,0
48009,48009,0.000,0.000,0
48009,48023,0.000,0.000,0
48009,48447,0.000,0.000,0
48009,48485,0.000,0.000,0
48009,48503,0.000,0.000,0
48011,48045,0.000,0.333,0
48011,48129,0.000,0.333,0
48011,48381,1.000,0.333,0
48013,48163,0.000,0.000,0
48013,48283,0.000,0.000,0
48013,48297,0.000,0.000,0
48013,48325,0.000,0.000,0
48013,48493,0.000,0.000,0
48015,48157,1.000,0.250,0
48015,48473,0.000,0.250,0
48015,48477,0.000,0.250,0
48015,48481,0.000,0.250,0
48017,48219,0.000,0.000,0
48019,48265,0.000,0.000,0
48019,48325,0.000,0.000,0
48021,48021,0.000,0.500,0
48021,48491,1.000,0.500,0
48023,48023,0.000,0.000,0
48023,48155,0.000,0.000,0
48023,48447,0.000,0.000,0
48023,48485,0.000,0.000,0
48023,48503,0.000,0.000,0
48025,48025,0.000,0.167,0
48025,48297,0.000,0.167,0
48025,48391,0.000,0.167,0
48025,48409,1.000,0.167,0
48027,48053,0.000,0.200,0
48027,48145,0.000,0.200,0
48027,48281,0.000,0.200,0
48027,48309,0.000,0.200,0
48027,48491,1.000,0.200,0
48029,48325,0.000,0.000,0
48029,48493,0.000,0.000,0
48031,48031,0.000,0.333,0
48031,48053,0.000,0.333,0
48031,48171,1.000,0.333,0
48031,48209,1.000,0.333,0
48033,48115,0.000,0.200,0
48033,48169,0.000,0.200,0
48033,48317,0.000,0.200,0
48033,48335,1.000,0.200,0
48033,48415,0.000,0.200,0
48035,48193,0.000,0.000,0
48035,48251,0.000,0.000,0
48035,48309,0.000,0.000,0
48037,48067,0.000,0.000,0
48039,48039,1.000,0.833,1
48039,48157,1.000,0.833,1
48039,48201,1.000,0.833,1
48039,48481,0.000,0.833,1
48041,48041,1.000,0.500,0
48041,48185,0.000,0.500,0
48041,48313,0.000,0.500,0
48041,48395,0.000,0.500,0
48041,48477,0.000,0.500,0
48043,48043,1.000,1.000,1
48045,48045,0.000,0.000,0
48045,48129,0.000,0.000,0
48045,48153,0.000,0.000,0
48045,48191,0.000,0.000,0
48047,48047,1.000,0.833,1
48047,48247,1.000,0.833,1
48047,48249,1.000,0.833,1
48047,48261,0.000,0.833,1
48049,48083,0.000,0.000,0
48049,48093,0.000,0.000,0
48049,48133,0.000,0.000,0
48049,48307,0.000,0.000,0
48049,48333,0.000,0.000,0
48051,48395,0.000,0.000,0
48051,48477,0.000,0.000,0
48053,48053,0.000,0.250,0
48053,48281,0.000,0.250,0
48053,48491,1.000,0.250,0
48055,48177,0.000,0.500,0
48055,48209,1.000,0.500,0
48057,48057,0.000,0.000,0
48057,48391,0.000,0.000,0
48059,48083,0.000,0.000,0
48059,48133,0.000,0.000,0
48059,48417,0.000,0.000,0
48059,48441,0.000,0.000,0
48061,48061,1.000,1.000,1
48061,48489,1.000,1.000,1
48063,48063,0.000,0.000,0
48063,48449,0.000,0.000,0
48063,48459,0.000,0.000,0
48065,48129,0.000,0.250,0
48065,48341,0.000,0.250,0
48065,48381,1.000,0.250,0
48065,48393,0.000,0.250,0
48067,48067,0.000,0.000,0
48069,48117,0.000,0.333,0
48069,48189,0.000,0.333,0
48069,48381,1.000,0.333,0
48071,48201,1.000,0.667,1
48071,48245,1.000,0.667,1
48071,48291,0.000,0.667,1
48073,48423,0.000,0.000,0
48075,48075,0.000,0.000,0
48075,48101,0.000,0.000,0
48075,48191,0.000,0.000,0
48075,48197,0.000,0.000,0
48077,48485,0.000,0.000,0
48079,48219,0.000,0.000,0
48079,48445,0.000,0.000,0
48079,48501,0.000,0.000,0
48081,48081,0.000,0.250,0
48081,48335,1.000,0.250,0
48081,48431,0.000,0.250,0
48083,48083,0.000,0.000,0
48083,48095,0.000,0.000,0
48083,48307,0.000,0.000,0
48083,48441,0.000,0.000,0
48085,48113,1.000,0.250,0
48085,48147,0.000,0.250,0
48085,48231,0.000,0.250,0
48085,48397,0.000,0.250,0
48087,48129,0.000,0.000,0
48087,48191,0.000,0.000,0
48089,48285,0.000,0.000,0
48089,48481,0.000,0.000,0
48091,48209,1.000,1.000,1
48093,48093,0.000,0.000,0
48093,48133,0.000,0.000,0
48093,48193,0.000,0.000,0
48093,48333,0.000,0.000,0
48095,48095,0.000,0.000,0
48095,48307,0.000,0.000,0
48097,48097,0.000,0.000,0
48097,48497,0.000,0.000,0
48099,48193,0.000,0.000,0
48099,48281,0.000,0.000,0
48099,48309,0.000,0.000,0
48101,48101,0.000,0.000,0
48101,48155,0.000,0.000,0
48101,48191,0.000,0.000,0
48101,48197,0.000,0.000,0
48103,48135,0.000,0.000,0
48103,48461,0.000,0.000,0
48105,48435,1.000,0.333,0
48105,48461,0.000,0.333,0
48105,48465,0.000,0.333,0
48107,48153,0.000,0.000,0
48107,48169,0.000,0.000,0
48107,48189,0.000,0.000,0
48107,48263,0.000,0.000,0
48109,48109,0.000,0.000,0
48109,48229,0.000,0.000,0
48111,48111,0.000,0.000,0
48111,48341,0.000,0.000,0
48111,48421,0.000,0.000,0
48113,48113,1.000,0.500,0
48113,48139,0.000,0.500,0
48113,48397,0.000,0.500,0
48115,48115,0.000,0.000,0
48115,48317,0.000,0.000,0
48115,48445,0.000,0.000,0
48117,48117,0.000,0.500,0
48117,48381,1.000,0.500,0
48119,48147,0.000,0.000,0
48119,48223,0.000,0.000,0
48119,48231,0.000,0.000,0
48121,48497,0.000,0.000,0
48123,48177,0.000,0.000,0
48123,48285,0.000,0.000,0
48125,48153,0.000,0.000,0
48125,48169,0.000,0.000,0
48125,48263,0.000,0.000,0
48127,48163,0.000,0.600,1
48127,48283,0.000,0.600,1
48127,48323,1.000,0.600,1
48127,48479,1.000,0.600,1
48127,48507,1.000,0.600,1
48129,48129,0.000,0.000,0
48129,48191,0.000,0.000,0
48131,48247,1.000,0.600,1
48131,48249,1.000,0.600,1
48131,48283,0.000,0.600,1
48131,48297,0.000,0.600,1
48131,48479,1.000,0.600,1
48133,48133,0.000,0.000,0
48133,48363,0.000,0.000,0
48133,48417,0.000,0.000,0
48135,48135,0.000,0.000,0
48135,48461,0.000,0.000,0
48135,48495,0.000,0.000,0
48137,48137,0.000,0.100,0
48137,48265,0.000,0.100,0
48137,48267,0.000,0.100,0
48137,48271,0.000,0.100,0
48137,48435,1.000,0.100,0
48137,48465,0.000,0.100,0
48139,48139,0.000,0.000,0
48139,48251,0.000,0.000,0
48141,48141,0.000,0.000,0
48141,48229,0.000,0.000,0
48143,48193,0.000,0.000,0
48143,48363,0.000,0.000,0
48145,48145,0.000,0.000,0
48145,48293,0.000,0.000,0
48145,48309,0.000,0.000,0
48145,48395,0.000,0.000,0
48147,48147,0.000,0.000,0
48147,48231,0.000,0.000,0
48149,48177,0.000,0.000,0
48149,48285,0.000,0.000,0
48149,48477,0.000,0.000,0
48151,48263,0.000,0.250,0
48151,48335,1.000,0.250,0
48151,48415,0.000,0.250,0
48151,48441,0.000,0.250,0
48153,48153,0.000,0.000,0
48153,48189,0.000,0.000,0
48155,48155,0.000,0.000,0
48155,48197,0.000,0.000,0
48157,48157,1.000,0.667,1
48157,48201,1.000,0.667,1
48157,48473,0.000,0.667,1
48157,48481,0.000,0.667,1
48159,48223,0.000,0.000,0
48159,48449,0.000,0.000,0
48161,48293,0.000,0.000,0
48163,48163,0.000,0.167,0
48163,48283,0.000,0.167,0
48163,48325,0.000,0.167,0
48163,48507,1.000,0.167,0
48165,48317,0.000,0.000,0
48165,48445,0.000,0.000,0
48165,48501,0.000,0.000,0
48167,48201,1.000,1.000,1
48169,48169,0.000,0.000,0
48169,48263,0.000,0.000,0
48169,48415,0.000,0.000,0
48171,48171,1.000,0.500,0
48171,48265,0.000,0.500,0
48171,48267,0.000,0.500,0
48173,48317,0.000,0.000,0
48173,48431,0.000,0.000,0
48173,48461,0.000,0.000,0
48175,48391,0.000,0.000,0
48177,48177,0.000,0.000,0
48177,48285,0.000,0.000,0
48177,48493,0.000,0.000,0
48179,48211,0.000,0.000,0
48179,48393,0.000,0.000,0
48183,48203,0.000,0.000,0
48183,48423,0.000,0.000,0
48183,48459,0.000,0.000,0
48185,48185,0.000,0.000,0
48185,48313,0.000,0.000,0
48185,48471,0.000,0.000,0
48185,48473,0.000,0.000,0
48185,48477,0.000,0.000,0
48187,48209,1.000,0.500,0
48187,48493,0.000,0.500,0
48189,48189,0.000,0.000,0
48189,48219,0.000,0.000,0
48191,48191,0.000,0.000,0
48193,48193,0.000,0.000,0
48193,48281,0.000,0.000,0
48193,48333,0.000,0.000,0
48195,48341,0.000,0.000,0
48195,48357,0.000,0.000,0
48195,48393,0.000,0.000,0
48195,48421,0.000,0.000,0
48197,48197,0.000,0.000,0
48199,48199,0.000,0.100,0
48199,48241,0.000,0.100,0
48199,48245,1.000,0.100,0
48199,48291,0.000,0.100,0
48199,48361,0.000,0.100,0
48199,48373,0.000,0.100,0
48201,48201,1.000,0.500,0
48201,48291,0.000,0.500,0
48201,48473,0.000,0.500,0
48203,48203,0.000,0.000,0
